启运港,目的港,航线ID,港口ID,开航日,航程,共舱船公司,船名,航次,船型,计划开航,实际离港,预计到港,启运港码头,目的港码头
QINGDAO(青岛),MOMBASA(蒙巴萨),2078,19,周一,24,HAPAG（EA3） | OCEANIC STAR | ONE（EA3） | PIL（EAS） | ZIM（KYX） 东非直航,CALANDRA,551W,2794TEU,2025/12/29,,2026/1/22,QQCTN,MCT-MBA/MOMB ASA CONTAINER TERMINAL
QINGDAO(青岛),MOMBASA(蒙巴萨),2078,19,周一,24,HAPAG（EA3） | OCEANIC STAR | ONE（EA3） | PIL（EAS） | ZIM（KYX） 东非直航,ONE ATLAS,601W,4253TEU,2026/1/9,,2026/2/2,QQCTN,MCT-MBA/MOMB ASA CONTAINER TERMINAL
QINGDAO(青岛),MOMBASA(蒙巴萨),2078,19,周一,24,HAPAG（EA3） | OCEANIC STAR | ONE（EA3） | PIL（EAS） | ZIM（KYX） 东非直航,KOTA SEJARAH,552W,3889TEU,2026/1/14,,2026/2/7,QQCTN,MCT-MBA/MOMB ASA CONTAINER TERMINAL
QINGDAO(青岛),MOMBASA(蒙巴萨),2078,19,周一,24,HAPAG（EA3） | OCEANIC STAR | ONE（EA3） | PIL（EAS） | ZIM（KYX） 东非直航,SALERNO EXPRESS,602W,4250TEU,2026/1/22,,2026/2/15,QQCTN,MCT-MBA/MOMB ASA CONTAINER TERMINAL
QINGDAO(青岛),MOMBASA(蒙巴萨),2078,19,周一,24,HAPAG（EA3） | OCEANIC STAR | ONE（EA3） | PIL（EAS） | ZIM（KYX） 东非直航,KOTA SEGAR,604W,3889TEU,2026/1/26,,2026/2/19,QQCTN,MCT-MBA/MOMBASA CONTAINER TERMINAL
QINGDAO(青岛),MOMBASA(蒙巴萨),2078,19,周一,24,HAPAG（EA3） | OCEANIC STAR | ONE（EA3） | PIL（EAS） | ZIM（KYX） 东非直航,KOTA SEMPENA,550W,3900TEU,2025/12/15,,2026/1/8,QQCTN,MCT-MBA/MOMBASA CONTAINER TERMINAL
QINGDAO(青岛),MOMBASA(蒙巴萨),3598,19,周一,26,OVP 海液通 东非直航,BAI LI 3,2506W,1118TEU,2025/12/8,,2026/1/3,QQCTU,MOMBASA CONTAINER TERMINAL
QINGDAO(青岛),MOMBASA(蒙巴萨),2699,19,周一,32,BLPL | ESL 阿联酋（EFAX） | GFS 格飞驰（FAS） | IAL 运达航运（IEA） | KMTC（EAX） | OCEANIC STAR | RCL（REA） | TSL（EAX） 东非直航,BLANK SAILING,BLANK SAILING,,2025/12/1,,,QQCT,MCT-MBA/MOMBASA CONTAINER TERMINAL
QINGDAO(青岛),MOMBASA(蒙巴萨),2699,19,周一,32,BLPL | ESL 阿联酋（EFAX） | GFS 格飞驰（FAS） | IAL 运达航运（IEA） | KMTC（EAX） | OCEANIC STAR | RCL（REA） | TSL（EAX） 东非直航,INTERASIA TACTIC,W004,3055TEU,2025/12/16,,2026/1/17,QQCT,MCT-MBA/MOMBASA CONTAINER TERMINAL
QINGDAO(青岛),MOMBASA(蒙巴萨),2699,19,周一,32,BLPL | ESL 阿联酋（EFAX） | GFS 格飞驰（FAS） | IAL 运达航运（IEA） | KMTC（EAX） | OCEANIC STAR | RCL（REA） | TSL（EAX） 东非直航,TEH TAICHUNG,25011W,2553TEU,2025/12/28,,2026/1/29,QQCT,MCT-MBA/MOMBASA CONTAINER TERMINAL
QINGDAO(青岛),MOMBASA(蒙巴萨),2699,19,周一,32,BLPL | ESL 阿联酋（EFAX） | GFS 格飞驰（FAS） | IAL 运达航运（IEA） | KMTC（EAX） | OCEANIC STAR | RCL（REA） | TSL（EAX） 东非直航,SATTHA BHUM,168W,2732TEU,2026/1/5,,2026/2/6,QQCT,MCT-MBA/MOMBASA CONTAINER TERMINAL
QINGDAO(青岛),MOMBASA(蒙巴萨),2699,19,周一,32,BLPL | ESL 阿联酋（EFAX） | GFS 格飞驰（FAS） | IAL 运达航运（IEA） | KMTC（EAX） | OCEANIC STAR | RCL（REA） | TSL（EAX） 东非直航,AS COLUMBIA,02601W,2700TEU,2026/1/7,,2026/2/8,QQCT,MCT-MBA/MOMBASA CONTAINER TERMINAL
QINGDAO(青岛),MOMBASA(蒙巴萨),2699,19,周一,32,BLPL | ESL 阿联酋（EFAX） | GFS 格飞驰（FAS） | IAL 运达航运（IEA） | KMTC（EAX） | OCEANIC STAR | RCL（REA） | TSL（EAX） 东非直航,GFS PEARL,2603W,2742TEU,2026/1/12,,2026/2/13,QQCT,MCT-MBA/MOMBASA CONTAINER TERMINAL
QINGDAO(青岛),MOMBASA(蒙巴萨),2699,19,周一,32,BLPL | ESL 阿联酋（EFAX） | GFS 格飞驰（FAS） | IAL 运达航运（IEA） | KMTC（EAX） | OCEANIC STAR | RCL（REA） | TSL（EAX） 东非直航,INTERASIA TACTIC,W005,3055TEU,2026/1/26,,2026/2/27,QQCT,MCT-MBA/MOMBASA CONTAINER TERMINAL
QINGDAO(青岛),MOMBASA(蒙巴萨),2699,19,周一,32,BLPL | ESL 阿联酋（EFAX） | GFS 格飞驰（FAS） | IAL 运达航运（IEA） | KMTC（EAX） | OCEANIC STAR | RCL（REA） | TSL（EAX） 东非直航,EF OLIVIA,02604W,3091TEU,2026/1/24,,2026/2/25,QQCT,MCT-MBA/MOMBASA CONTAINER TERMINAL
QINGDAO(青岛),MOMBASA(蒙巴萨),980,19,周二,26,BAL 博亚（MFX） | CMA（ASEA2） | COSCO（EAX3） | CSL 可达利（MFX） | CUL 中联航运（MFX） | EMC（AEF） | OCEANIC STAR | OOCL（EAX3） | 瀚酋航运（H-MFX） 东非直航,EVER VERA,017W,3000TEU,2025/12/4,,2025/12/30,QQCT,MCT-MBA/MOMBASA CONTAINER TERMINAL
QINGDAO(青岛),MOMBASA(蒙巴萨),980,19,周二,26,BAL 博亚（MFX） | CMA（ASEA2） | COSCO（EAX3） | CSL 可达利（MFX） | CUL 中联航运（MFX） | EMC（AEF） | OCEANIC STAR | OOCL（EAX3） | 瀚酋航运（H-MFX） 东非直航,X-PRESS ANTARES,25014W,3158TEU,2025/12/10,,2026/1/5,QQCT,MCT-MBA/MOMBASA CONTAINER TERMINAL
QINGDAO(青岛),MOMBASA(蒙巴萨),980,19,周二,26,BAL 博亚（MFX） | CMA（ASEA2） | COSCO（EAX3） | CSL 可达利（MFX） | CUL 中联航运（MFX） | EMC（AEF） | OCEANIC STAR | OOCL（EAX3） | 瀚酋航运（H-MFX） 东非直航,PROTOSTAR,100W,2700TEU,2025/12/16,,2026/1/11,QQCT,MCT-MBA/MOMBASA CONTAINER TERMINAL
QINGDAO(青岛),MOMBASA(蒙巴萨),980,19,周二,26,BAL 博亚（MFX） | CMA（ASEA2） | COSCO（EAX3） | CSL 可达利（MFX） | CUL 中联航运（MFX） | EMC（AEF） | OCEANIC STAR | OOCL（EAX3） | 瀚酋航运（H-MFX） 东非直航,ANDROUSA,364W,4249TEU,2025/12/23,,2026/1/18,QQCT,MCT-MBA/MOMBASA CONTAINER TERMINAL
QINGDAO(青岛),MOMBASA(蒙巴萨),980,19,周二,26,BAL 博亚（MFX） | CMA（ASEA2） | COSCO（EAX3） | CSL 可达利（MFX） | CUL 中联航运（MFX） | EMC（AEF） | OCEANIC STAR | OOCL（EAX3） | 瀚酋航运（H-MFX） 东非直航,LADY JANE,041W,5047TEU,2025/12/30,,2026/1/25,QQCT,MCT-MBA/MOMBASA CONTAINER TERMINAL
QINGDAO(青岛),MOMBASA(蒙巴萨),980,19,周二,26,BAL 博亚（MFX） | CMA（ASEA2） | COSCO（EAX3） | CSL 可达利（MFX） | CUL 中联航运（MFX） | EMC（AEF） | OCEANIC STAR | OOCL（EAX3） | 瀚酋航运（H-MFX） 东非直航,EVER VOW,014W,3110TEU,2026/1/6,,2026/2/1,QQCT,MCT-MBA/MOMBASA CONTAINER TERMINAL
QINGDAO(青岛),MOMBASA(蒙巴萨),980,19,周二,26,BAL 博亚（MFX） | CMA（ASEA2） | COSCO（EAX3） | CSL 可达利（MFX） | CUL 中联航运（MFX） | EMC（AEF） | OCEANIC STAR | OOCL（EAX3） | 瀚酋航运（H-MFX） 东非直航,EVER VIBE,002W,3000TEU,2026/1/13,,2026/2/8,QQCT,MCT-MBA/MOMBASA CONTAINER TERMINAL
QINGDAO(青岛),MOMBASA(蒙巴萨),980,19,周二,26,BAL 博亚（MFX） | CMA（ASEA2） | COSCO（EAX3） | CSL 可达利（MFX） | CUL 中联航运（MFX） | EMC（AEF） | OCEANIC STAR | OOCL（EAX3） | 瀚酋航运（H-MFX） 东非直航,SEASPAN BRISBANE,2604W,4253TEU,2026/1/20,,2026/2/15,QQCT,MCT-MBA/MOMBASA CONTAINER TERMINAL
QINGDAO(青岛),MOMBASA(蒙巴萨),980,19,周二,26,BAL 博亚（MFX） | CMA（ASEA2） | COSCO（EAX3） | CSL 可达利（MFX） | CUL 中联航运（MFX） | EMC（AEF） | OCEANIC STAR | OOCL（EAX3） | 瀚酋航运（H-MFX） 东非直航,SEASPAN NEW DELHI,024W,4253TEU,2026/1/5,,2026/1/31,QQCT,MCT-MBA/MOMBASA CONTAINER TERMINAL
QINGDAO(青岛),"MANZANILLO,MX(墨西哥曼萨尼约)",2133,19,周二,22,PIL（WS6） | WHL（AS2） | YML（SA8） 南美直航,YM EXCELLENCE,152E,4500TEU,2025/12/6,,2025/12/28,QQCT,"SSA-ZLO/SSA MEXICO HOLDINGS, S.A. DE C.V"
QINGDAO(青岛),"MANZANILLO,MX(墨西哥曼萨尼约)",2133,19,周二,22,PIL（WS6） | WHL（AS2） | YML（SA8） 南美直航,KOTA CAHAYA,0091E,6606TEU,2025/12/10,,2026/1/1,QQCT,"SSA-ZLO/SSA MEXICO HOLDINGS, S.A. DE C.V"
QINGDAO(青岛),"MANZANILLO,MX(墨西哥曼萨尼约)",2133,19,周二,22,PIL（WS6） | WHL（AS2） | YML（SA8） 南美直航,KOTA CANTIK,0097E,6606TEU,2025/12/18,,2026/1/9,QQCT,"SSA-ZLO/SSA MEXICO HOLDINGS, S.A. DE C.V"
QINGDAO(青岛),"MANZANILLO,MX(墨西哥曼萨尼约)",2133,19,周二,22,PIL（WS6） | WHL（AS2） | YML（SA8） 南美直航,WAN HAI 722,E023,7241TEU,2025/12/23,,2026/1/14,QQCT,"SSA-ZLO/SSA MEXICO HOLDINGS, S.A. DE C.V"
QINGDAO(青岛),"MANZANILLO,MX(墨西哥曼萨尼约)",2133,19,周二,22,PIL（WS6） | WHL（AS2） | YML（SA8） 南美直航,WAN HAI 613,E073,5610TEU,2025/12/30,,2026/1/21,QQCT,"SSA-ZLO/SSA MEXICO HOLDINGS, S.A. DE C.V"
QINGDAO(青岛),"MANZANILLO,MX(墨西哥曼萨尼约)",2133,19,周二,22,PIL（WS6） | WHL（AS2） | YML（SA8） 南美直航,YM ENLIGHTENMENT,091E,4662TEU,2026/1/6,,2026/1/28,QQCT,"SSA-ZLO/SSA MEXICO HOLDINGS, S.A. DE C.V"
QINGDAO(青岛),"MANZANILLO,MX(墨西哥曼萨尼约)",2133,19,周二,22,PIL（WS6） | WHL（AS2） | YML（SA8） 南美直航,KOTA ODYSSEY,0004E,8200TEU,2026/1/20,,2026/2/11,QQCT,"SSA-ZLO/SSA MEXICO HOLDINGS, S.A. DE C.V"
QINGDAO(青岛),"MANZANILLO,MX(墨西哥曼萨尼约)",2133,19,周二,22,PIL（WS6） | WHL（AS2） | YML（SA8） 南美直航,WAN HAI 621,E023,6350TEU,2026/1/13,,2026/2/4,QQCT,"SSA-ZLO/SSA MEXICO HOLDINGS, S.A. DE C.V"
QINGDAO(青岛),"MANZANILLO,MX(墨西哥曼萨尼约)",888,19,周二,22,CMA（ACSA 2） | COSCO（WSA3） | EMC（WSA3） | OOCL（TLP1） | WHL（WS3） 南美直航,XIN HONG KONG,080E,9572TEU,2025/12/3,,2025/12/25,QQCTU,"CONTECON/CONTECON MANZANILLO, S.A. DE C.V"
QINGDAO(青岛),"MANZANILLO,MX(墨西哥曼萨尼约)",888,19,周二,22,CMA（ACSA 2） | COSCO（WSA3） | EMC（WSA3） | OOCL（TLP1） | WHL（WS3） 南美直航,BLANK SAILING,BLANK SAILING,,2025/12/9,,,QQCTU,"CONTECON/CONTECON MANZANILLO, S.A. DE C.V"
QINGDAO(青岛),"MANZANILLO,MX(墨西哥曼萨尼约)",888,19,周二,22,CMA（ACSA 2） | COSCO（WSA3） | EMC（WSA3） | OOCL（TLP1） | WHL（WS3） 南美直航,XIN OU ZHOU,076E,8530TEU,2025/12/20,,2026/1/11,QQCTU,"CONTECON/CONTECON MANZANILLO, S.A. DE C.V"
QINGDAO(青岛),"MANZANILLO,MX(墨西哥曼萨尼约)",888,19,周二,22,CMA（ACSA 2） | COSCO（WSA3） | EMC（WSA3） | OOCL（TLP1） | WHL（WS3） 南美直航,SHANGHAI,117E,9469TEU,2025/12/23,,2026/1/14,QQCTU,"CONTECON/CONTECON MANZANILLO, S.A. DE C.V"
QINGDAO(青岛),"MANZANILLO,MX(墨西哥曼萨尼约)",888,19,周二,22,CMA（ACSA 2） | COSCO（WSA3） | EMC（WSA3） | OOCL（TLP1） | WHL（WS3） 南美直航,OOCL HO CHI MINH CITY,071E,8888TEU,2026/1/6,,2026/1/28,QQCTU,"CONTECON/CONTECON MANZANILLO, S.A. DE C.V"
QINGDAO(青岛),"MANZANILLO,MX(墨西哥曼萨尼约)",888,19,周二,22,CMA（ACSA 2） | COSCO（WSA3） | EMC（WSA3） | OOCL（TLP1） | WHL（WS3） 南美直航,COSCO PACIFIC,097E,10000TEU,2026/1/13,,2026/2/4,QQCTU,"CONTECON/CONTECON MANZANILLO, S.A. DE C.V"
QINGDAO(青岛),"MANZANILLO,MX(墨西哥曼萨尼约)",888,19,周二,22,CMA（ACSA 2） | COSCO（WSA3） | EMC（WSA3） | OOCL（TLP1） | WHL（WS3） 南美直航,COSCO AMERICA,096E,10060TEU,2026/1/20,,2026/2/11,QQCTU,"CONTECON/CONTECON MANZANILLO, S.A. DE C.V"
QINGDAO(青岛),"MANZANILLO,MX(墨西哥曼萨尼约)",888,19,周二,22,CMA（ACSA 2） | COSCO（WSA3） | EMC（WSA3） | OOCL（TLP1） | WHL（WS3） 南美直航,YANTIAN,130E,9469TEU,2025/12/30,,2026/1/21,QQCTU,"CONTECON/CONTECON MANZANILLO, S.A. DE C.V"
QINGDAO(青岛),"MANZANILLO,MX(墨西哥曼萨尼约)",920,19,周五,22,HAPAG（TPM） | HMM（NW3） | MSC（AZTEC） | ONE（AX3） 南美西直航,SEASPAN BRAVO,0101E,10100TEU,2025/12/10,,2026/1/1,QQCTN,"SSA-ZLO/SSA MEXICO HOLDINGS, S.A. DE C.V"
QINGDAO(青岛),"MANZANILLO,MX(墨西哥曼萨尼约)",920,19,周五,22,HAPAG（TPM） | HMM（NW3） | MSC（AZTEC） | ONE（AX3） 南美西直航,IQUIQUE EXPRESS,2549E,13288TEU,2025/12/16,,2026/1/7,QQCTN,"SSA-ZLO/SSA MEXICO HOLDINGS, S.A. DE C.V"
QINGDAO(青岛),"MANZANILLO,MX(墨西哥曼萨尼约)",920,19,周五,22,HAPAG（TPM） | HMM（NW3） | MSC（AZTEC） | ONE（AX3） 南美西直航,ONE SPARKLE,2550E,13768TEU,2025/12/22,,2026/1/13,QQCTN,"SSA-ZLO/SSA MEXICO HOLDINGS, S.A. DE C.V"
QINGDAO(青岛),"MANZANILLO,MX(墨西哥曼萨尼约)",920,19,周五,22,HAPAG（TPM） | HMM（NW3） | MSC（AZTEC） | ONE（AX3） 南美西直航,ONE SERENITY,2551E,13700TEU,2025/12/26,,2026/1/17,QQCTN,"SSA-ZLO/SSA MEXICO HOLDINGS, S.A. DE C.V"
QINGDAO(青岛),"MANZANILLO,MX(墨西哥曼萨尼约)",920,19,周五,22,HAPAG（TPM） | HMM（NW3） | MSC（AZTEC） | ONE（AX3） 南美西直航,SEASPAN BEACON,2552E,10000TEU,2026/1/7,,2026/1/29,QQCTN,"SSA-ZLO/SSA MEXICO HOLDINGS, S.A. DE C.V"
QINGDAO(青岛),"MANZANILLO,MX(墨西哥曼萨尼约)",920,19,周五,22,HAPAG（TPM） | HMM（NW3） | MSC（AZTEC） | ONE（AX3） 南美西直航,MSC PROCIDA,FZ601A,11360TEU,2026/1/9,,2026/1/31,QQCTN,"SSA-ZLO/SSA MEXICO HOLDINGS, S.A. DE C.V"
QINGDAO(青岛),"MANZANILLO,MX(墨西哥曼萨尼约)",920,19,周五,22,HAPAG（TPM） | HMM（NW3） | MSC（AZTEC） | ONE（AX3） 南美西直航,RDO ACE,2602E,11000TEU,2026/1/16,,2026/2/7,QQCTN,"SSA-ZLO/SSA MEXICO HOLDINGS, S.A. DE C.V"
QINGDAO(青岛),"MANZANILLO,MX(墨西哥曼萨尼约)",920,19,周五,22,HAPAG（TPM） | HMM（NW3） | MSC（AZTEC） | ONE（AX3） 南美西直航,YOKOHAMA EXPRESS,2547E,10100TEU,2025/12/5,,2025/12/27,QQCTN,"SSA-ZLO/SSA MEXICO HOLDINGS, S.A. DE C.V"
QINGDAO(青岛),"MANZANILLO,MX(墨西哥曼萨尼约)",2463,19,周六,20,CMA（M2X） | COSCO（WSA6） 墨西哥直航,CMA CGM CHILE,1WU06E2MA,15128TEU,2025/12/6,,2025/12/26,QQCTU,"CONTECON/CONTECON MANZANILLO, S.A. DE C.V"
QINGDAO(青岛),"MANZANILLO,MX(墨西哥曼萨尼约)",2463,19,周六,20,CMA（M2X） | COSCO（WSA6） 墨西哥直航,CMA CGM HOPE,1WU08E2MA,14846TEU,2025/12/17,,2026/1/6,QQCTU,"CONTECON/CONTECON MANZANILLO, S.A. DE C.V"
QINGDAO(青岛),"MANZANILLO,MX(墨西哥曼萨尼约)",2463,19,周六,20,CMA（M2X） | COSCO（WSA6） 墨西哥直航,CMA CGM MERCURY,1WU0AE2MA,13000TEU,2025/12/20,,2026/1/9,QQCTU,"CONTECON/CONTECON MANZANILLO, S.A. DE C.V"
QINGDAO(青岛),"MANZANILLO,MX(墨西哥曼萨尼约)",2463,19,周六,20,CMA（M2X） | COSCO（WSA6） 墨西哥直航,CMA CGM TENERE,0WU3BE1MA,14812TEU,2025/12/30,,2026/1/19,QQCTU,"CONTECON/CONTECON MANZANILLO, S.A. DE C.V"
QINGDAO(青岛),"MANZANILLO,MX(墨西哥曼萨尼约)",2463,19,周六,20,CMA（M2X） | COSCO（WSA6） 墨西哥直航,CMA CGM PLATINUM,0WU29E1MA,13000TEU,2026/1/3,,2026/1/23,QQCTU,"CONTECON/CONTECON MANZANILLO, S.A. DE C.V"
QINGDAO(青岛),"MANZANILLO,MX(墨西哥曼萨尼约)",2463,19,周六,20,CMA（M2X） | COSCO（WSA6） 墨西哥直航,CMA CGM J. MADISON,0WU43E1MA,14414TEU,2026/1/17,,2026/2/6,QQCTU,"CONTECON/CONTECON MANZANILLO, S.A. DE C.V"
QINGDAO(青岛),"MANZANILLO,MX(墨西哥曼萨尼约)",2463,19,周六,20,CMA（M2X） | COSCO（WSA6） 墨西哥直航,BLANK SAILING,BLANK SAILING,,2026/1/10,,,QQCTU,"CONTECON/CONTECON MANZANILLO, S.A. DE C.V"
QINGDAO(青岛),"MANZANILLO,MX(墨西哥曼萨尼约)",184,19,周六,20,COSCO（WSA5） | OOCL（TLP5） 墨西哥直航,TIAN XIANG HE,154E,5816TEU,2025/12/2,2025/12/2,2025/12/22,QQCTU,"CONTECON/CONTECON MANZANILLO, S.A. DE C.V"
QINGDAO(青岛),"MANZANILLO,MX(墨西哥曼萨尼约)",184,19,周六,20,COSCO（WSA5） | OOCL（TLP5） 墨西哥直航,CSCL WINTER,059E,10036TEU,2025/12/13,,2026/1/2,QQCTU,"CONTECON/CONTECON MANZANILLO, S.A. DE C.V"
QINGDAO(青岛),"MANZANILLO,MX(墨西哥曼萨尼约)",184,19,周六,20,COSCO（WSA5） | OOCL（TLP5） 墨西哥直航,XIN DA LIAN,149E,5668TEU,2025/12/27,,2026/1/16,QQCTU,"CONTECON/CONTECON MANZANILLO, S.A. DE C.V"
QINGDAO(青岛),"MANZANILLO,MX(墨西哥曼萨尼约)",184,19,周六,20,COSCO（WSA5） | OOCL（TLP5） 墨西哥直航,CSCL ASIA,169E,8468TEU,2026/1/3,,2026/1/23,QQCTU,"CONTECON/CONTECON MANZANILLO, S.A. DE C.V"
QINGDAO(青岛),"MANZANILLO,MX(墨西哥曼萨尼约)",184,19,周六,20,COSCO（WSA5） | OOCL（TLP5） 墨西哥直航,OOCL CHENNAI,009E,5920TEU,2026/1/10,,2026/1/30,QQCTU,"CONTECON/CONTECON MANZANILLO, S.A. DE C.V"
QINGDAO(青岛),"MANZANILLO,MX(墨西哥曼萨尼约)",2648,19,周六,22,ESL 阿联酋（EMEX） | KMTC（AMX） | RCL（RFL） | SKR 长锦（SMX） | SLS 海领（AMX） | TSL（MEX） | 外运集运（MEX） 墨西哥直航,QINGDAO VOYAGER,2508E,2782TEU,2025/12/2,,2025/12/24,QQCTN,OCUPA/OPERADORA DELA CUENCA DEL PACIFICO
QINGDAO(青岛),"MANZANILLO,MX(墨西哥曼萨尼约)",2648,19,周六,22,ESL 阿联酋（EMEX） | KMTC（AMX） | RCL（RFL） | SKR 长锦（SMX） | SLS 海领（AMX） | TSL（MEX） | 外运集运（MEX） 墨西哥直航,KMTC SHENZHEN,2509E,2778TEU,2025/12/7,,2025/12/29,QQCTN,OCUPA/OPERADORA DELA CUENCA DEL PACIFICO
QINGDAO(青岛),"MANZANILLO,MX(墨西哥曼萨尼约)",2648,19,周六,22,ESL 阿联酋（EMEX） | KMTC（AMX） | RCL（RFL） | SKR 长锦（SMX） | SLS 海领（AMX） | TSL（MEX） | 外运集运（MEX） 墨西哥直航,REN JIAN 27,2525E,4380TEU,2025/12/13,,2026/1/4,QQCTN,OCUPA/OPERADORA DELA CUENCA DEL PACIFICO
QINGDAO(青岛),"MANZANILLO,MX(墨西哥曼萨尼约)",2648,19,周六,22,ESL 阿联酋（EMEX） | KMTC（AMX） | RCL（RFL） | SKR 长锦（SMX） | SLS 海领（AMX） | TSL（MEX） | 外运集运（MEX） 墨西哥直航,TS COLOMBO,2510E,2954TEU,2025/12/20,,2026/1/11,QQCTN,OCUPA/OPERADORA DELA CUENCA DEL PACIFICO
QINGDAO(青岛),"MANZANILLO,MX(墨西哥曼萨尼约)",2648,19,周六,22,ESL 阿联酋（EMEX） | KMTC（AMX） | RCL（RFL） | SKR 长锦（SMX） | SLS 海领（AMX） | TSL（MEX） | 外运集运（MEX） 墨西哥直航,ESL ASANTE,02601E,3820TEU,2026/1/3,,2026/1/25,QQCTN,OCUPA/OPERADORA DELA CUENCA DEL PACIFICO
QINGDAO(青岛),"MANZANILLO,MX(墨西哥曼萨尼约)",2648,19,周六,22,ESL 阿联酋（EMEX） | KMTC（AMX） | RCL（RFL） | SKR 长锦（SMX） | SLS 海领（AMX） | TSL（MEX） | 外运集运（MEX） 墨西哥直航,待定,待定,,2026/1/10,,2026/2/1,QQCTN,OCUPA/OPERADORA DELA CUENCA DEL PACIFICO
QINGDAO(青岛),"MANZANILLO,MX(墨西哥曼萨尼约)",2648,19,周六,22,ESL 阿联酋（EMEX） | KMTC（AMX） | RCL（RFL） | SKR 长锦（SMX） | SLS 海领（AMX） | TSL（MEX） | 外运集运（MEX） 墨西哥直航,QINGDAO VOYAGER,2601E,2782TEU,2026/1/18,,2026/2/9,QQCTN,OCUPA/OPERADORA DELA CUENCA DEL PACIFICO
QINGDAO(青岛),"MANZANILLO,MX(墨西哥曼萨尼约)",2648,19,周六,22,ESL 阿联酋（EMEX） | KMTC（AMX） | RCL（RFL） | SKR 长锦（SMX） | SLS 海领（AMX） | TSL（MEX） | 外运集运（MEX） 墨西哥直航,KMTC SHENZHEN,2601E,2778TEU,2026/1/24,,2026/2/15,QQCTN,OCUPA/OPERADORA DELA CUENCA DEL PACIFICO
QINGDAO(青岛),"MANZANILLO,MX(墨西哥曼萨尼约)",2648,19,周六,22,ESL 阿联酋（EMEX） | KMTC（AMX） | RCL（RFL） | SKR 长锦（SMX） | SLS 海领（AMX） | TSL（MEX） | 外运集运（MEX） 墨西哥直航,GANTA BHUM,064E,2824TEU,2025/12/27,,2026/1/18,QQCTN,OCUPA/OPERADORA DELA CUENCA DEL PACIFICO
QINGDAO(青岛),"MANZANILLO,MX(墨西哥曼萨尼约)",918,19,周六,27,MAERSK（AC2） 南美直航,MAERSK EDIRNE,549E,13092TEU,2025/12/6,,2026/1/2,QQCT,"SSA-ZLO/SSA MEXICO HOLDINGS, S.A. DE C.V"
QINGDAO(青岛),"MANZANILLO,MX(墨西哥曼萨尼约)",918,19,周六,27,MAERSK（AC2） 南美直航,MAERSK EL PALOMAR,550E,12800TEU,2025/12/13,,2026/1/9,QQCT,"SSA-ZLO/SSA MEXICO HOLDINGS, S.A. DE C.V"
QINGDAO(青岛),"MANZANILLO,MX(墨西哥曼萨尼约)",918,19,周六,27,MAERSK（AC2） 南美直航,MAERSK EDINBURGH,551E,13092TEU,2025/12/20,,2026/1/16,QQCT,"SSA-ZLO/SSA MEXICO HOLDINGS, S.A. DE C.V"
QINGDAO(青岛),"MANZANILLO,MX(墨西哥曼萨尼约)",918,19,周六,27,MAERSK（AC2） 南美直航,MAERSK EL ALTO,552E,12800TEU,2025/12/27,,2026/1/23,QQCT,"SSA-ZLO/SSA MEXICO HOLDINGS, S.A. DE C.V"
QINGDAO(青岛),"MANZANILLO,MX(墨西哥曼萨尼约)",918,19,周六,27,MAERSK（AC2） 南美直航,MAERSK EMERALD,601E,13092TEU,2026/1/3,,2026/1/30,QQCT,"SSA-ZLO/SSA MEXICO HOLDINGS, S.A. DE C.V"
QINGDAO(青岛),"MANZANILLO,MX(墨西哥曼萨尼约)",918,19,周六,27,MAERSK（AC2） 南美直航,MAERSK EL BANCO,603E,12800TEU,2026/1/17,,2026/2/13,QQCT,"SSA-ZLO/SSA MEXICO HOLDINGS, S.A. DE C.V"
QINGDAO(青岛),"MANZANILLO,MX(墨西哥曼萨尼约)",2708,19,周日,20,COSCO（WSA8） | OOCL（TLP8） 墨西哥直航,COSCO ASHDOD,091E,4253TEU,2025/12/3,,2025/12/23,QQCT,"CONTECON/CONTECON MANZANILLO, S.A. DE C.V"
QINGDAO(青岛),"MANZANILLO,MX(墨西哥曼萨尼约)",2708,19,周日,20,COSCO（WSA8） | OOCL（TLP8） 墨西哥直航,BLANK SAILING,BLANK SAILING,,2025/12/21,,,QQCT,"CONTECON/CONTECON MANZANILLO, S.A. DE C.V"
QINGDAO(青岛),"MANZANILLO,MX(墨西哥曼萨尼约)",2708,19,周日,20,COSCO（WSA8） | OOCL（TLP8） 墨西哥直航,RENA P,012E,4248TEU,2026/1/11,,2026/1/31,QQCT,"CONTECON/CONTECON MANZANILLO, S.A. DE C.V"
QINGDAO(青岛),"MANZANILLO,MX(墨西哥曼萨尼约)",2708,19,周日,20,COSCO（WSA8） | OOCL（TLP8） 墨西哥直航,COSCO ASHDOD,092E,4253TEU,2026/1/18,,2026/2/7,QQCT,"CONTECON/CONTECON MANZANILLO, S.A. DE C.V"
QINGDAO(青岛),"MANZANILLO,MX(墨西哥曼萨尼约)",2465,19,周日,21,MSC（MEXICAS） 墨西哥直航,BLANK SAILING,BLANK SAILING,,2025/12/7,,,QQCT,"CONTECON/CONTECON MANZANILLO, S.A. DE C.V"
QINGDAO(青岛),"MANZANILLO,MX(墨西哥曼萨尼约)",2465,19,周日,21,MSC（MEXICAS） 墨西哥直航,MSC MARGARITA,QM551A,5514TEU,2025/12/21,,2026/1/11,QQCT,"CONTECON/CONTECON MANZANILLO, S.A. DE C.V"
