启运港,目的港,航线ID,港口ID,开航日,航程,共舱船公司,船名,航次,船型,计划开航,实际离港,预计到港,启运港码头,目的港码头
QINGDAO(青岛),LAEM CHABANG(林查班),952,19,周日,10,CNC（CT2） | COSCO（CT2） 泰国直航,XIN RI ZHAO,384S,4250TEU,2025/11/28,,2025/12/8,QQCTU,"LCIT(LCB-B5C3)/LAEM CHABANG INTERNATIONAL TERMINAL CO., LTD"
QINGDAO(青岛),LAEM CHABANG(林查班),952,19,周日,10,CNC（CT2） | COSCO（CT2） 泰国直航,XIN NAN SHA,484S,4250TEU,2025/12/11,,2025/12/21,QQCTU,"LCIT(LCB-B5C3)/LAEM CHABANG INTERNATIONAL TERMINAL CO., LTD"
QINGDAO(青岛),LAEM CHABANG(林查班),952,19,周日,10,CNC（CT2） | COSCO（CT2） 泰国直航,XIN RI ZHAO,385S,4250TEU,2025/12/14,,2025/12/24,QQCTU,"LCIT(LCB-B5C3)/LAEM CHABANG INTERNATIONAL TERMINAL CO., LTD"
QINGDAO(青岛),LAEM CHABANG(林查班),952,19,周日,10,CNC（CT2） | COSCO（CT2） 泰国直航,XIN WU HAN,188S,4250TEU,2025/12/25,,2026/1/4,QQCTU,"LCIT(LCB-B5C3)/LAEM CHABANG INTERNATIONAL TERMINAL CO., LTD"
QINGDAO(青岛),LAEM CHABANG(林查班),952,19,周日,10,CNC（CT2） | COSCO（CT2） 泰国直航,XIN WU HAN,187S,4250TEU,2025/12/4,,2025/12/14,QQCTU,"LCIT(LCB-B5C3)/LAEM CHABANG INTERNATIONAL TERMINAL CO., LTD"
QINGDAO(青岛),"ROTTERDAM,NL(鹿特丹)",273,19,周二,46,CMA（FAL3） | COSCO（AEU6） | EMC（FAL3） | OOCL（LL5） 欧洲直航,CMA CGM TROCADERO,0FML2W1MA,23104TEU,2025/11/5,2025/11/5,2025/12/21,QQCT,RWG/ROTTERDAM WORLD GATEWAY
QINGDAO(青岛),"ROTTERDAM,NL(鹿特丹)",273,19,周二,46,CMA（FAL3） | COSCO（AEU6） | EMC（FAL3） | OOCL（LL5） 欧洲直航,CMA CGM SEINE,0FML4W1MA,23104TEU,2025/11/12,,2025/12/28,QQCT,RWG/ROTTERDAM WORLD GATEWAY
QINGDAO(青岛),"ROTTERDAM,NL(鹿特丹)",273,19,周二,46,CMA（FAL3） | COSCO（AEU6） | EMC（FAL3） | OOCL（LL5） 欧洲直航,CMA CGM RIVOLI,0FML6W1MA,23104TEU,2025/11/19,,2026/1/4,QQCT,RWG/ROTTERDAM WORLD GATEWAY
QINGDAO(青岛),"ROTTERDAM,NL(鹿特丹)",273,19,周二,46,CMA（FAL3） | COSCO（AEU6） | EMC（FAL3） | OOCL（LL5） 欧洲直航,CMA CGM PALAIS ROYAL,0FML8W1MA,23104TEU,2025/11/24,,2026/1/9,QQCT,RWG/ROTTERDAM WORLD GATEWAY
QINGDAO(青岛),"ROTTERDAM,NL(鹿特丹)",2616,19,周三,48,HMM（FE3） | MSC（CONDOR） | ONE（FE3） | YML（FE3） 欧洲直航,HMM HAMBURG,0017W,23946TEU,2025/11/2,2025/11/2,2025/12/20,QQCTU,RWG/ROTTERDAM WORLD GATEWAY
QINGDAO(青岛),"ROTTERDAM,NL(鹿特丹)",2616,19,周三,48,HMM（FE3） | MSC（CONDOR） | ONE（FE3） | YML（FE3） 欧洲直航,ONE FRONTIER,009W,15258TEU,2025/11/13,,2025/12/31,QQCTU,RWG/ROTTERDAM WORLD GATEWAY
QINGDAO(青岛),"ROTTERDAM,NL(鹿特丹)",2616,19,周三,48,HMM（FE3） | MSC（CONDOR） | ONE（FE3） | YML（FE3） 欧洲直航,HMM OSLO,0018W,23820TEU,2025/11/19,,2026/1/6,QQCTU,RWG/ROTTERDAM WORLD GATEWAY
QINGDAO(青岛),"ROTTERDAM,NL(鹿特丹)",2616,19,周三,48,HMM（FE3） | MSC（CONDOR） | ONE（FE3） | YML（FE3） 欧洲直航,BLANK SAILING,BLANK SAILING,,2025/11/26,,,QQCTU,RWG/ROTTERDAM WORLD GATEWAY
QINGDAO(青岛),"ROTTERDAM,NL(鹿特丹)",2616,19,周三,48,HMM（FE3） | MSC（CONDOR） | ONE（FE3） | YML（FE3） 欧洲直航,HMM LE HAVRE,0017W,23964TEU,2025/12/4,,2026/1/21,QQCTU,RWG/ROTTERDAM WORLD GATEWAY
QINGDAO(青岛),"ROTTERDAM,NL(鹿特丹)",2616,19,周三,48,HMM（FE3） | MSC（CONDOR） | ONE（FE3） | YML（FE3） 欧洲直航,ONE INFINITY,008W,24136TEU,2025/12/11,,2026/1/28,QQCTU,RWG/ROTTERDAM WORLD GATEWAY
QINGDAO(青岛),"ROTTERDAM,NL(鹿特丹)",2616,19,周三,48,HMM（FE3） | MSC（CONDOR） | ONE（FE3） | YML（FE3） 欧洲直航,HMM ROTTERDAM,0017W,23820TEU,2025/12/25,,2026/2/11,QQCTU,RWG/ROTTERDAM WORLD GATEWAY
QINGDAO(青岛),"ROTTERDAM,NL(鹿特丹)",2616,19,周三,48,HMM（FE3） | MSC（CONDOR） | ONE（FE3） | YML（FE3） 欧洲直航,HMM COPENHAGEN,0018W,23964TEU,2025/12/18,,2026/2/4,QQCTU,RWG/ROTTERDAM WORLD GATEWAY
QINGDAO(青岛),"ROTTERDAM,NL(鹿特丹)",237,19,周五,39,CMA（FAL2） | COSCO（AEU3） | EMC（NE3） | OOCL（LL2） 欧洲直航,COSCO SHIPPING LEO,034W,19273TEU,2025/11/7,2025/11/7,2025/12/16,QQCTU,ECT-EUROMAX/EUROMAX TERMINAL ROTTERDAM BV
QINGDAO(青岛),"ROTTERDAM,NL(鹿特丹)",237,19,周五,39,CMA（FAL2） | COSCO（AEU3） | EMC（NE3） | OOCL（LL2） 欧洲直航,COSCO SHIPPING SAGITTARIUS,032W,20119TEU,2025/11/28,,2026/1/6,QQCTU,ECT-EUROMAX/EUROMAX TERMINAL ROTTERDAM BV
QINGDAO(青岛),"ROTTERDAM,NL(鹿特丹)",237,19,周五,39,CMA（FAL2） | COSCO（AEU3） | EMC（NE3） | OOCL（LL2） 欧洲直航,OOCL PORTUGAL,005W,24188TEU,2025/12/4,,2026/1/12,QQCTU,ECT-EUROMAX/EUROMAX TERMINAL ROTTERDAM BV
QINGDAO(青岛),"ROTTERDAM,NL(鹿特丹)",237,19,周五,39,CMA（FAL2） | COSCO（AEU3） | EMC（NE3） | OOCL（LL2） 欧洲直航,CSCL JUPITER,091W,14674TEU,2025/12/9,,2026/1/17,QQCTU,ECT-EUROMAX/EUROMAX TERMINAL ROTTERDAM BV
QINGDAO(青岛),"ROTTERDAM,NL(鹿特丹)",237,19,周五,39,CMA（FAL2） | COSCO（AEU3） | EMC（NE3） | OOCL（LL2） 欧洲直航,OOCL DENMARK,006W,24188TEU,2025/12/13,,2026/1/21,QQCTU,ECT-EUROMAX/EUROMAX TERMINAL ROTTERDAM BV
QINGDAO(青岛),"ROTTERDAM,NL(鹿特丹)",237,19,周五,39,CMA（FAL2） | COSCO（AEU3） | EMC（NE3） | OOCL（LL2） 欧洲直航,COSCO SHIPPING GEMINI,034W,20119TEU,2025/11/20,,2025/12/29,QQCTU,ECT-EUROMAX/EUROMAX TERMINAL ROTTERDAM BV
QINGDAO(青岛),"ROTTERDAM,NL(鹿特丹)",237,19,周五,39,CMA（FAL2） | COSCO（AEU3） | EMC（NE3） | OOCL（LL2） 欧洲直航,COSCO SHIPPING CAPRICORN,039W,19273TEU,2025/12/19,,2026/1/27,QQCTU,ECT-EUROMAX/EUROMAX TERMINAL ROTTERDAM BV
QINGDAO(青岛),"ROTTERDAM,NL(鹿特丹)",173,19,周五,40,CMA（FAL6） | COSCO（AEU5） | EMC（CEM） | OOCL（LL6） 欧洲直航,EVER GLORY,1373-027W,20000TEU,2025/11/4,2025/11/4,2025/12/14,QQCT,ECT-DELTA/E.C.T. DELTA TERMINAL
QINGDAO(青岛),"ROTTERDAM,NL(鹿特丹)",173,19,周五,40,CMA（FAL6） | COSCO（AEU5） | EMC（CEM） | OOCL（LL6） 欧洲直航,EVER ART,1374-013W,23992TEU,2025/11/12,,2025/12/22,QQCT,ECT-DELTA/E.C.T. DELTA TERMINAL
QINGDAO(青岛),"ROTTERDAM,NL(鹿特丹)",173,19,周五,40,CMA（FAL6） | COSCO（AEU5） | EMC（CEM） | OOCL（LL6） 欧洲直航,EVER ARIA,1376-013W,23888TEU,2025/11/21,,2025/12/31,QQCT,ECT-DELTA/E.C.T. DELTA TERMINAL
QINGDAO(青岛),"ROTTERDAM,NL(鹿特丹)",173,19,周五,40,CMA（FAL6） | COSCO（AEU5） | EMC（CEM） | OOCL（LL6） 欧洲直航,EVER ALP,1377-015W,23992TEU,2025/11/28,,2026/1/7,QQCT,ECT-DELTA/E.C.T. DELTA TERMINAL
QINGDAO(青岛),"ROTTERDAM,NL(鹿特丹)",173,19,周五,40,CMA（FAL6） | COSCO（AEU5） | EMC（CEM） | OOCL（LL6） 欧洲直航,EVER ARM,1378-014W,23992TEU,2025/12/5,,2026/1/14,QQCT,ECT-DELTA/E.C.T. DELTA TERMINAL
QINGDAO(青岛),"ROTTERDAM,NL(鹿特丹)",173,19,周五,40,CMA（FAL6） | COSCO（AEU5） | EMC（CEM） | OOCL（LL6） 欧洲直航,EVER ALOT,1379-013W,24004TEU,2025/12/14,,2026/1/23,QQCT,ECT-DELTA/E.C.T. DELTA TERMINAL
QINGDAO(青岛),"ROTTERDAM,NL(鹿特丹)",173,19,周五,40,CMA（FAL6） | COSCO（AEU5） | EMC（CEM） | OOCL（LL6） 欧洲直航,EVER ACME,1375-011W,23888TEU,2025/11/15,,2025/12/25,QQCT,ECT-DELTA/E.C.T. DELTA TERMINAL
QINGDAO(青岛),"ROTTERDAM,NL(鹿特丹)",173,19,周五,40,CMA（FAL6） | COSCO（AEU5） | EMC（CEM） | OOCL（LL6） 欧洲直航,EVER ATOP,1380-012W,23888TEU,2025/12/19,,2026/1/28,QQCT,ECT-DELTA/E.C.T. DELTA TERMINAL
QINGDAO(青岛),"ROTTERDAM,NL(鹿特丹)",2615,19,周五,59,HMM（FE5） | MSC（LION） | ONE（FE5） | YML（FE5） 欧洲直航,MSC GRACE,GL545W,16000TEU,2025/11/10,,2026/1/8,QQCT,ECT-DELTA/E.C.T. DELTA TERMINAL
QINGDAO(青岛),"ROTTERDAM,NL(鹿特丹)",2615,19,周五,59,HMM（FE5） | MSC（LION） | ONE（FE5） | YML（FE5） 欧洲直航,MSC IDANIA,GL546W,16616TEU,2025/11/19,,2026/1/17,QQCT,ECT-DELTA/E.C.T. DELTA TERMINAL
QINGDAO(青岛),"ROTTERDAM,NL(鹿特丹)",2615,19,周五,59,HMM（FE5） | MSC（LION） | ONE（FE5） | YML（FE5） 欧洲直航,MSC ILARIA,GL547W,16616TEU,2025/11/21,,2026/1/19,QQCT,ECT-DELTA/E.C.T. DELTA TERMINAL
QINGDAO(青岛),"ROTTERDAM,NL(鹿特丹)",2615,19,周五,59,HMM（FE5） | MSC（LION） | ONE（FE5） | YML（FE5） 欧洲直航,MSC ILENIA,GL548W,16616TEU,2025/11/28,,2026/1/26,QQCT,ECT-DELTA/E.C.T. DELTA TERMINAL
QINGDAO(青岛),"ROTTERDAM,NL(鹿特丹)",2615,19,周五,59,HMM（FE5） | MSC（LION） | ONE（FE5） | YML（FE5） 欧洲直航,MSC KANOKO,GL550W,14336TEU,2025/12/13,,2026/2/10,QQCT,ECT-DELTA/E.C.T. DELTA TERMINAL
QINGDAO(青岛),"ROTTERDAM,NL(鹿特丹)",2615,19,周五,59,HMM（FE5） | MSC（LION） | ONE（FE5） | YML（FE5） 欧洲直航,MSC CARMELA,GL552W,16000TEU,2025/12/26,,2026/2/23,QQCT,ECT-DELTA/E.C.T. DELTA TERMINAL
QINGDAO(青岛),"ROTTERDAM,NL(鹿特丹)",2615,19,周五,59,HMM（FE5） | MSC（LION） | ONE（FE5） | YML（FE5） 欧洲直航,MSC MIRJA,GL551W,19224TEU,2025/12/26,,2026/2/23,QQCT,ECT-DELTA/E.C.T. DELTA TERMINAL
QINGDAO(青岛),"ROTTERDAM,NL(鹿特丹)",2615,19,周五,59,HMM（FE5） | MSC（LION） | ONE（FE5） | YML（FE5） 欧洲直航,BLANK SAILING,BLANK SAILING,,2025/12/5,,,QQCT,ECT-DELTA/E.C.T. DELTA TERMINAL
QINGDAO(青岛),"ROTTERDAM,NL(鹿特丹)",2673,19,周日,56,HAPAG（NE4） | MAERSK（AE5） 欧洲直航,MAGLEBY MAERSK,544W,18340TEU,2025/11/3,2025/11/3,2025/12/29,QQCT,APM II/APM TERMINALS MAASVLAKTE IIBV
QINGDAO(青岛),"ROTTERDAM,NL(鹿特丹)",2673,19,周日,56,HAPAG（NE4） | MAERSK（AE5） 欧洲直航,MARY MAERSK,545W,19076TEU,2025/11/10,,2026/1/5,QQCT,APM II/APM TERMINALS MAASVLAKTE IIBV
QINGDAO(青岛),"ROTTERDAM,NL(鹿特丹)",2673,19,周日,56,HAPAG（NE4） | MAERSK（AE5） 欧洲直航,MUNICH MAERSK,546W,20568TEU,2025/11/16,,2026/1/11,QQCT,APM II/APM TERMINALS MAASVLAKTE IIBV
QINGDAO(青岛),"ROTTERDAM,NL(鹿特丹)",2673,19,周日,56,HAPAG（NE4） | MAERSK（AE5） 欧洲直航,MUNKEBO MAERSK,547W,18270TEU,2025/11/23,,2026/1/18,QQCT,APM II/APM TERMINALS MAASVLAKTE IIBV
QINGDAO(青岛),"ROTTERDAM,NL(鹿特丹)",2673,19,周日,56,HAPAG（NE4） | MAERSK（AE5） 欧洲直航,MAJESTIC MAERSK,548W,18270TEU,2025/11/30,,2026/1/25,QQCT,APM II/APM TERMINALS MAASVLAKTE IIBV
QINGDAO(青岛),"ROTTERDAM,NL(鹿特丹)",2673,19,周日,56,HAPAG（NE4） | MAERSK（AE5） 欧洲直航,MATZ MAERSK,550W,18340TEU,2025/12/14,,2026/2/8,QQCT,APM II/APM TERMINALS MAASVLAKTE IIBV
QINGDAO(青岛),"ROTTERDAM,NL(鹿特丹)",2673,19,周日,56,HAPAG（NE4） | MAERSK（AE5） 欧洲直航,MARSEILLE MAERSK,551W,20568TEU,2025/12/21,,2026/2/15,QQCT,APM II/APM TERMINALS MAASVLAKTE IIBV
QINGDAO(青岛),"ROTTERDAM,NL(鹿特丹)",2673,19,周日,56,HAPAG（NE4） | MAERSK（AE5） 欧洲直航,MAYVIEW MAERSK,552W,19076TEU,2025/12/28,,2026/2/22,QQCT,APM II/APM TERMINALS MAASVLAKTE IIBV
QINGDAO(青岛),"ROTTERDAM,NL(鹿特丹)",2673,19,周日,56,HAPAG（NE4） | MAERSK（AE5） 欧洲直航,MOGENS MAERSK,549W,18270TEU,2025/12/7,,2026/2/1,QQCT,APM II/APM TERMINALS MAASVLAKTE IIBV
QINGDAO(青岛),"LOS ANGELES,CA(洛杉矶,加利福尼亚州)",170,19,周四,19,CMA（EX1） 美西直航,PRESIDENT GRANT,0DBMXE1MA,5598TEU,2025/11/13,,2025/12/2,QQCTU,FENIX/FENIX MARINE TERMINAL
QINGDAO(青岛),"LOS ANGELES,CA(洛杉矶,加利福尼亚州)",170,19,周四,19,CMA（EX1） 美西直航,PRESIDENT MONROE,0DBMZE1MA,5598TEU,2025/11/20,,2025/12/9,QQCTU,FENIX/FENIX MARINE TERMINAL
QINGDAO(青岛),"LOS ANGELES,CA(洛杉矶,加利福尼亚州)",170,19,周四,19,CMA（EX1） 美西直航,PRESIDENT LB JOHNSON,0DBN1E1MA,5598TEU,2025/11/29,,2025/12/18,QQCTU,FENIX/FENIX MARINE TERMINAL
QINGDAO(青岛),"LOS ANGELES,CA(洛杉矶,加利福尼亚州)",170,19,周四,19,CMA（EX1） 美西直航,PRESIDENT BUSH,0DBN3E1MA,5598TEU,2025/12/4,,2025/12/23,QQCTU,FENIX/FENIX MARINE TERMINAL
QINGDAO(青岛),"LOS ANGELES,CA(洛杉矶,加利福尼亚州)",170,19,周四,19,CMA（EX1） 美西直航,PRESIDENT CARTER,0DBN7E1MA,5598TEU,2025/12/18,,2026/1/6,QQCTU,FENIX/FENIX MARINE TERMINAL
QINGDAO(青岛),"LOS ANGELES,CA(洛杉矶,加利福尼亚州)",499,19,周五,18,CMA（HBB） | COSCO（AAC2） | EMC（CPS） | OOCL（PCN3） 美西直航,EVER FRANK,1194-028E,12118TEU,2025/11/8,,2025/11/26,QQCT,APM-LA/APM TERMINALS PACIFIC LTD.
QINGDAO(青岛),"LOS ANGELES,CA(洛杉矶,加利福尼亚州)",499,19,周五,18,CMA（HBB） | COSCO（AAC2） | EMC（CPS） | OOCL（PCN3） 美西直航,EVER LEADING,1195-079E,8452TEU,2025/11/13,,2025/12/1,QQCT,APM-LA/APM TERMINALS PACIFIC LTD.
QINGDAO(青岛),"LOS ANGELES,CA(洛杉矶,加利福尼亚州)",499,19,周五,18,CMA（HBB） | COSCO（AAC2） | EMC（CPS） | OOCL（PCN3） 美西直航,EVER LEGACY,1197-073E,8452TEU,2025/11/28,,2025/12/16,QQCT,APM-LA/APM TERMINALS PACIFIC LTD.
QINGDAO(青岛),"LOS ANGELES,CA(洛杉矶,加利福尼亚州)",499,19,周五,18,CMA（HBB） | COSCO（AAC2） | EMC（CPS） | OOCL（PCN3） 美西直航,EVER FORWARD,1198-027E,12118TEU,2025/12/5,,2025/12/23,QQCT,APM-LA/APM TERMINALS PACIFIC LTD.
QINGDAO(青岛),"LOS ANGELES,CA(洛杉矶,加利福尼亚州)",499,19,周五,18,CMA（HBB） | COSCO（AAC2） | EMC（CPS） | OOCL（PCN3） 美西直航,EVER LEADER,1199-076E,8452TEU,2025/12/12,,2025/12/30,QQCT,APM-LA/APM TERMINALS PACIFIC LTD.
QINGDAO(青岛),"LOS ANGELES,CA(洛杉矶,加利福尼亚州)",499,19,周五,18,CMA（HBB） | COSCO（AAC2） | EMC（CPS） | OOCL（PCN3） 美西直航,EVER LASTING,1200-090E,9466TEU,2025/12/19,,2026/1/6,QQCT,APM-LA/APM TERMINALS PACIFIC LTD.
QINGDAO(青岛),"LOS ANGELES,CA(洛杉矶,加利福尼亚州)",499,19,周五,18,CMA（HBB） | COSCO（AAC2） | EMC（CPS） | OOCL（PCN3） 美西直航,EVER LEARNED,1196-072E,8452TEU,2025/11/20,,2025/12/8,QQCT,APM-LA/APM TERMINALS PACIFIC LTD.
QINGDAO(青岛),"LOS ANGELES,CA(洛杉矶,加利福尼亚州)",2672,19,周六,24,HAPAG（WC2） | MAERSK（TP8） 美西直航,GUNDE MAERSK,545E,11008TEU,2025/11/11,,2025/12/5,QQCT,APM-LA/APM TERMINALS PACIFIC LTD.
QINGDAO(青岛),"LOS ANGELES,CA(洛杉矶,加利福尼亚州)",2672,19,周六,24,HAPAG（WC2） | MAERSK（TP8） 美西直航,MAERSK ALTAIR,546E,9000TEU,2025/11/16,,2025/12/10,QQCT,APM-LA/APM TERMINALS PACIFIC LTD.
QINGDAO(青岛),"LOS ANGELES,CA(洛杉矶,加利福尼亚州)",2672,19,周六,24,HAPAG（WC2） | MAERSK（TP8） 美西直航,MAERSK CANDOR,547E,15473TEU,2025/11/25,,2025/12/19,QQCT,APM-LA/APM TERMINALS PACIFIC LTD.
QINGDAO(青岛),"LOS ANGELES,CA(洛杉矶,加利福尼亚州)",2672,19,周六,24,HAPAG（WC2） | MAERSK（TP8） 美西直航,GEORG MAERSK,548E,11078TEU,2025/11/30,,2025/12/24,QQCT,APM-LA/APM TERMINALS PACIFIC LTD.
QINGDAO(青岛),"LOS ANGELES,CA(洛杉矶,加利福尼亚州)",2672,19,周六,24,HAPAG（WC2） | MAERSK（TP8） 美西直航,GERDA MAERSK,549E,11008TEU,2025/12/7,,2025/12/31,QQCT,APM-LA/APM TERMINALS PACIFIC LTD.
QINGDAO(青岛),"LOS ANGELES,CA(洛杉矶,加利福尼亚州)",2672,19,周六,24,HAPAG（WC2） | MAERSK（TP8） 美西直航,GUTHORM MAERSK,551E,11008TEU,2025/12/21,,2026/1/14,QQCT,APM-LA/APM TERMINALS PACIFIC LTD.
QINGDAO(青岛),"LOS ANGELES,CA(洛杉矶,加利福尼亚州)",2672,19,周六,24,HAPAG（WC2） | MAERSK（TP8） 美西直航,GERNER MAERSK,552E,11008TEU,2025/12/27,,2026/1/20,QQCT,APM-LA/APM TERMINALS PACIFIC LTD.
QINGDAO(青岛),"LOS ANGELES,CA(洛杉矶,加利福尼亚州)",2672,19,周六,24,HAPAG（WC2） | MAERSK（TP8） 美西直航,GERNER MAERSK,544E,11008TEU,2025/11/4,2025/11/4,2025/11/28,QQCT,APM-LA/APM TERMINALS PACIFIC LTD.
QINGDAO(青岛),"LOS ANGELES,CA(洛杉矶,加利福尼亚州)",2672,19,周六,24,HAPAG（WC2） | MAERSK（TP8） 美西直航,GUSTAV MAERSK,550E,11008TEU,2025/12/14,,2026/1/7,QQCT,APM-LA/APM TERMINALS PACIFIC LTD.
QINGDAO(青岛),MANILA N(马尼拉北),1345,19,周一,9,EMC（KTP） 东南亚直航,EVER BLISS,0821-105S,2851TEU,2025/11/4,2025/11/4,2025/11/13,QQCT,NORTH HARBOUR/MANILA NORTH HARBOUR
QINGDAO(青岛),MANILA N(马尼拉北),1345,19,周一,9,EMC（KTP） 东南亚直航,EVER BASIS,0822-070S,2851TEU,2025/11/6,2025/11/6,2025/11/15,QQCT,NORTH HARBOUR/MANILA NORTH HARBOUR
QINGDAO(青岛),MANILA N(马尼拉北),1345,19,周一,9,EMC（KTP） 东南亚直航,EVER BEADY,0823-102S,2881TEU,2025/11/13,,2025/11/22,QQCT,NORTH HARBOUR/MANILA NORTH HARBOUR
QINGDAO(青岛),MANILA N(马尼拉北),1345,19,周一,9,EMC（KTP） 东南亚直航,EVER BUILD,0824-081S,2906TEU,2025/11/17,,2025/11/26,QQCT,NORTH HARBOUR/MANILA NORTH HARBOUR
QINGDAO(青岛),MANILA N(马尼拉北),1345,19,周一,9,EMC（KTP） 东南亚直航,EVER BLISS,0825-106S,2851TEU,2025/11/27,,2025/12/6,QQCT,NORTH HARBOUR/MANILA NORTH HARBOUR
QINGDAO(青岛),MANILA N(马尼拉北),1345,19,周一,9,EMC（KTP） 东南亚直航,EVER BEADY,0827-103S,2881TEU,2025/12/9,,2025/12/18,QQCT,NORTH HARBOUR/MANILA NORTH HARBOUR
QINGDAO(青岛),MANILA N(马尼拉北),1345,19,周一,9,EMC（KTP） 东南亚直航,EVER BUILD,0828-082S,2906TEU,2025/12/16,,2025/12/25,QQCT,NORTH HARBOUR/MANILA NORTH HARBOUR
QINGDAO(青岛),MANILA N(马尼拉北),1345,19,周一,9,EMC（KTP） 东南亚直航,EVER BLISS,0829-107S,2851TEU,2025/12/23,,2026/1/1,QQCT,NORTH HARBOUR/MANILA NORTH HARBOUR
QINGDAO(青岛),MANILA N(马尼拉北),2519,19,周一,11,COSCO（NCP） | 外运集运（NCP） 马尼拉直航,AN TONG DA LIAN,2511S,2539TEU,2025/11/5,2025/11/5,2025/11/16,QQCT,NORTH HARBOUR/MANILA NORTH HARBOUR
QINGDAO(青岛),MANILA N(马尼拉北),2519,19,周一,11,COSCO（NCP） | 外运集运（NCP） 马尼拉直航,AN TONG FU ZHOU,2512S,2400TEU,2025/11/17,,2025/11/28,QQCT,NORTH HARBOUR/MANILA NORTH HARBOUR
QINGDAO(青岛),MANILA N(马尼拉北),2519,19,周一,11,COSCO（NCP） | 外运集运（NCP） 马尼拉直航,AN TONG DA LIAN,2512S,2539TEU,2025/11/24,,2025/12/5,QQCT,NORTH HARBOUR/MANILA NORTH HARBOUR
QINGDAO(青岛),MANILA N(马尼拉北),2519,19,周一,11,COSCO（NCP） | 外运集运（NCP） 马尼拉直航,KANG QI JIA HONG,2515S,1000TEU,2025/12/1,,2025/12/12,QQCT,NORTH HARBOUR/MANILA NORTH HARBOUR
QINGDAO(青岛),MANILA N(马尼拉北),2519,19,周一,11,COSCO（NCP） | 外运集运（NCP） 马尼拉直航,AN TONG FU ZHOU,2513S,2400TEU,2025/12/8,,2025/12/19,QQCT,NORTH HARBOUR/MANILA NORTH HARBOUR
QINGDAO(青岛),MANILA N(马尼拉北),2519,19,周一,11,COSCO（NCP） | 外运集运（NCP） 马尼拉直航,KANG QI JIA HONG,2516S,1000TEU,2025/12/22,,2026/1/2,QQCT,NORTH HARBOUR/MANILA NORTH HARBOUR
QINGDAO(青岛),MANILA N(马尼拉北),2519,19,周一,11,COSCO（NCP） | 外运集运（NCP） 马尼拉直航,KANG QI JIA HONG,2514S,1000TEU,2025/11/10,,2025/11/21,QQCT,NORTH HARBOUR/MANILA NORTH HARBOUR
QINGDAO(青岛),MANILA N(马尼拉北),2519,19,周一,11,COSCO（NCP） | 外运集运（NCP） 马尼拉直航,AN TONG DA LIAN,2513S,2539TEU,2025/12/15,,2025/12/26,QQCT,NORTH HARBOUR/MANILA NORTH HARBOUR
QINGDAO(青岛),MANILA N(马尼拉北),438,19,周一,11,CNC（BMX） | COSCO（BMX） 菲律宾直航,MATOYA BAY,0XWA0S1NC,2900TEU,2025/11/3,2025/11/3,2025/11/14,QQCT,NORTH HARBOUR/MANILA NORTH HARBOUR
QINGDAO(青岛),MANILA N(马尼拉北),438,19,周一,11,CNC（BMX） | COSCO（BMX） 菲律宾直航,PALU BAY,0XWA2S1NC,2900TEU,2025/11/7,2025/11/7,2025/11/18,QQCT,NORTH HARBOUR/MANILA NORTH HARBOUR
QINGDAO(青岛),MANILA N(马尼拉北),438,19,周一,11,CNC（BMX） | COSCO（BMX） 菲律宾直航,AS NORA,0XWA4S1NC,3405TEU,2025/11/13,,2025/11/24,QQCT,NORTH HARBOUR/MANILA NORTH HARBOUR
QINGDAO(青岛),MANILA N(马尼拉北),438,19,周一,11,CNC（BMX） | COSCO（BMX） 菲律宾直航,NAVIOS VERANO,0XWA6S1NC,3450TEU,2025/11/18,,2025/11/29,QQCT,NORTH HARBOUR/MANILA NORTH HARBOUR
QINGDAO(青岛),MANILA N(马尼拉北),438,19,周一,11,CNC（BMX） | COSCO（BMX） 菲律宾直航,CNC SERVAL,0XWA8S1NC,2782TEU,2025/11/28,,2025/12/9,QQCT,NORTH HARBOUR/MANILA NORTH HARBOUR
QINGDAO(青岛),MANILA N(马尼拉北),438,19,周一,11,CNC（BMX） | COSCO（BMX） 菲律宾直航,PALU BAY,0XWACS1NC,2900TEU,2025/12/9,,2025/12/20,QQCT,NORTH HARBOUR/MANILA NORTH HARBOUR
QINGDAO(青岛),MANILA N(马尼拉北),438,19,周一,11,CNC（BMX） | COSCO（BMX） 菲律宾直航,AS NORA,0XWAES1NC,3405TEU,2025/12/16,,2025/12/27,QQCT,NORTH HARBOUR/MANILA NORTH HARBOUR
QINGDAO(青岛),MANILA N(马尼拉北),438,19,周一,11,CNC（BMX） | COSCO（BMX） 菲律宾直航,NAVIOS VERANO,0XWAGS1NC,3450TEU,2025/12/23,,2026/1/3,QQCT,NORTH HARBOUR/MANILA NORTH HARBOUR
QINGDAO(青岛),MANILA N(马尼拉北),438,19,周一,11,CNC（BMX） | COSCO（BMX） 菲律宾直航,MATOYA BAY,0XWAAS1NC,2900TEU,2025/12/2,,2025/12/13,QQCT,NORTH HARBOUR/MANILA NORTH HARBOUR
QINGDAO(青岛),MANILA N(马尼拉北),2206,19,周二,9,SITC（CPX6） 菲律宾直航,SITC CHENMING,2516S,2698TEU,2025/11/5,2025/11/7,2025/11/14,QQCTU,NORTH HARBOUR/MANILA NORTH HARBOUR
QINGDAO(青岛),MANILA N(马尼拉北),2206,19,周二,9,SITC（CPX6） 菲律宾直航,SITC RUIMING,2524S,2698TEU,2025/11/18,,2025/11/27,QQCTU,NORTH HARBOUR/MANILA NORTH HARBOUR
