启运港,目的港,航线ID,港口ID,开航日,航程,共舱船公司,船名,航次,船型,计划开航,实际离港,预计到港,启运港码头,目的港码头
QINGDAO(青岛),HAIPHONG(海防),1447,19,周六,10,COSCO（CYH） 海防直航,XIN ZHAN JIANG,195S,4250TEU,2025/12/22,,2026/1/1,QQCTU,TC-HICT/TAN CANG HAIPHONG INTERNATIONAL CONTAINER TERMINAL
QINGDAO(青岛),HAIPHONG(海防),1447,19,周六,10,COSCO（CYH） 海防直航,XIN YING KOU,261S,4250TEU,2026/1/3,,2026/1/13,QQCTU,TC-HICT/TAN CANG HAIPHONG INTERNATIONAL CONTAINER TERMINAL
QINGDAO(青岛),HAIPHONG(海防),1447,19,周六,10,COSCO（CYH） 海防直航,XIN ZHAN JIANG,196S,4250TEU,2026/1/10,,2026/1/20,QQCTU,TC-HICT/TAN CANG HAIPHONG INTERNATIONAL CONTAINER TERMINAL
QINGDAO(青岛),HAIPHONG(海防),1447,19,周六,10,COSCO（CYH） 海防直航,XIN YING KOU,262S,4250TEU,2026/1/24,,2026/2/3,QQCTU,TC-HICT/TAN CANG HAIPHONG INTERNATIONAL CONTAINER TERMINAL
QINGDAO(青岛),POINTE NOIRE(黑角),202,19,周日,37,CMA（ASAF） | COSCO（WAX4） | HAPAG（AWA） | MAERSK（FW6） | OOCL（WAF4） 西非直航,BLANK SAILING,BLANK SAILING,,2025/11/2,,2026/1/13,QQCT,CONGO TML/CONGO TERMINAL
QINGDAO(青岛),POINTE NOIRE(黑角),202,19,周日,37,CMA（ASAF） | COSCO（WAX4） | HAPAG（AWA） | MAERSK（FW6） | OOCL（WAF4） 西非直航,APL DETROIT,04FMDW1MA,9326TEU,2025/12/7,2025/12/7,2026/1/13,QQCT,CONGO TML/CONGO TERMINAL
QINGDAO(青岛),POINTE NOIRE(黑角),202,19,周日,37,CMA（ASAF） | COSCO（WAX4） | HAPAG（AWA） | MAERSK（FW6） | OOCL（WAF4） 西非直航,CSCL AFRICA,067W,8468TEU,2025/12/11,2025/12/11,2026/1/17,QQCT,CONGO TML/CONGO TERMINAL
QINGDAO(青岛),POINTE NOIRE(黑角),202,19,周日,37,CMA（ASAF） | COSCO（WAX4） | HAPAG（AWA） | MAERSK（FW6） | OOCL（WAF4） 西非直航,MAERSK SOFIA,550W,8466TEU,2025/12/20,,2026/1/26,QQCT,CONGO TML/CONGO TERMINAL
QINGDAO(青岛),POINTE NOIRE(黑角),202,19,周日,37,CMA（ASAF） | COSCO（WAX4） | HAPAG（AWA） | MAERSK（FW6） | OOCL（WAF4） 西非直航,MAERSK SHEERNESS,551W,8466TEU,2025/12/21,,2026/1/27,QQCT,CONGO TML/CONGO TERMINAL
QINGDAO(青岛),POINTE NOIRE(黑角),202,19,周日,37,CMA（ASAF） | COSCO（WAX4） | HAPAG（AWA） | MAERSK（FW6） | OOCL（WAF4） 西非直航,APL SANTIAGO,04FMLW1MA,9200TEU,2025/12/28,,2026/2/3,QQCT,CONGO TML/CONGO TERMINAL
QINGDAO(青岛),POINTE NOIRE(黑角),202,19,周日,37,CMA（ASAF） | COSCO（WAX4） | HAPAG（AWA） | MAERSK（FW6） | OOCL（WAF4） 西非直航,APL HOUSTON,04FMNW1MA,9326TEU,2026/1/9,,2026/2/15,QQCT,CONGO TML/CONGO TERMINAL
QINGDAO(青岛),POINTE NOIRE(黑角),202,19,周日,37,CMA（ASAF） | COSCO（WAX4） | HAPAG（AWA） | MAERSK（FW6） | OOCL（WAF4） 西非直航,COSCO KOREA,092W,8500TEU,2026/1/11,,2026/2/17,QQCT,CONGO TML/CONGO TERMINAL
QINGDAO(青岛),POINTE NOIRE(黑角),202,19,周日,37,CMA（ASAF） | COSCO（WAX4） | HAPAG（AWA） | MAERSK（FW6） | OOCL（WAF4） 西非直航,TYNDALL,603W,8704TEU,2026/1/18,,2026/2/24,QQCT,CONGO TML/CONGO TERMINAL
QINGDAO(青岛),POINTE NOIRE(黑角),202,19,周日,37,CMA（ASAF） | COSCO（WAX4） | HAPAG（AWA） | MAERSK（FW6） | OOCL（WAF4） 西非直航,LUANDA EXPRESS,2605W,8401TEU,2026/1/25,,2026/3/3,QQCT,CONGO TML/CONGO TERMINAL
QINGDAO(青岛),POINTE NOIRE(黑角),202,19,周日,37,CMA（ASAF） | COSCO（WAX4） | HAPAG（AWA） | MAERSK（FW6） | OOCL（WAF4） 西非直航,HANOVER EXPRESS,2604W,8749TEU,2026/2/1,,2026/3/10,QQCT,CONGO TML/CONGO TERMINAL
QINGDAO(青岛),POINTE NOIRE(黑角),202,19,周日,37,CMA（ASAF） | COSCO（WAX4） | HAPAG（AWA） | MAERSK（FW6） | OOCL（WAF4） 西非直航,CMA CGM JACQUES JUNIOR,04FMXW1MA,10034TEU,2026/2/8,,2026/3/17,QQCT,CONGO TML/CONGO TERMINAL
QINGDAO(青岛),HOCHIMINH(胡志明),2123,19,周一,8,ASL 亚海（CVT2） | SML森罗（CVT） | 泛洋（CVT） | 外运集运（CVTS） 越泰直航,POS BANGKOK,1077S,1811TEU,2025/12/9,2025/12/9,2025/12/17,QQCTN,SP-ITC/SP-ITC INTERNATIONAL CONTAINER TERMINAL
QINGDAO(青岛),HOCHIMINH(胡志明),2123,19,周一,8,ASL 亚海（CVT2） | SML森罗（CVT） | 泛洋（CVT） | 外运集运（CVTS） 越泰直航,CA MANILA,2548S,1673TEU,2025/12/14,,2025/12/22,QQCTN,SP-ITC/SP-ITC INTERNATIONAL CONTAINER TERMINAL
QINGDAO(青岛),HOCHIMINH(胡志明),2123,19,周一,8,ASL 亚海（CVT2） | SML森罗（CVT） | 泛洋（CVT） | 外运集运（CVTS） 越泰直航,REN JIAN 6,2516S,1510TEU,2025/12/18,,2025/12/26,QQCTN,SP-ITC/SP-ITC INTERNATIONAL CONTAINER TERMINAL
QINGDAO(青岛),HOCHIMINH(胡志明),2123,19,周一,8,ASL 亚海（CVT2） | SML森罗（CVT） | 泛洋（CVT） | 外运集运（CVTS） 越泰直航,POS BANGKOK,1078S,1811TEU,2025/12/26,,2026/1/3,QQCTN,SP-ITC/SP-ITC INTERNATIONAL CONTAINER TERMINAL
QINGDAO(青岛),HOCHIMINH(胡志明),2123,19,周一,8,ASL 亚海（CVT2） | SML森罗（CVT） | 泛洋（CVT） | 外运集运（CVTS） 越泰直航,ASL QINGDAO,2517S,1781TEU,2025/12/29,,2026/1/6,QQCTN,SP-ITC/SP-ITC INTERNATIONAL CONTAINER TERMINAL
QINGDAO(青岛),HOCHIMINH(胡志明),2123,19,周一,8,ASL 亚海（CVT2） | SML森罗（CVT） | 泛洋（CVT） | 外运集运（CVTS） 越泰直航,REN JIAN 6,2601S,1510TEU,2026/1/5,,2026/1/13,QQCTN,SP-ITC/SP-ITC INTERNATIONAL CONTAINER TERMINAL
QINGDAO(青岛),HOCHIMINH(胡志明),2123,19,周一,8,ASL 亚海（CVT2） | SML森罗（CVT） | 泛洋（CVT） | 外运集运（CVTS） 越泰直航,POS BANGKOK,1079S,1811TEU,2026/1/15,,2026/1/23,QQCTN,SP-ITC/SP-ITC INTERNATIONAL CONTAINER TERMINAL
QINGDAO(青岛),HOCHIMINH(胡志明),2123,19,周一,8,ASL 亚海（CVT2） | SML森罗（CVT） | 泛洋（CVT） | 外运集运（CVTS） 越泰直航,ASL QINGDAO,2601S,1781TEU,2026/1/19,,2026/1/27,QQCTN,SP-ITC/SP-ITC INTERNATIONAL CONTAINER TERMINAL
QINGDAO(青岛),HOCHIMINH(胡志明),2123,19,周一,8,ASL 亚海（CVT2） | SML森罗（CVT） | 泛洋（CVT） | 外运集运（CVTS） 越泰直航,REN JIAN 6,2602S,1510TEU,2026/1/26,,2026/2/3,QQCTN,SP-ITC/SP-ITC INTERNATIONAL CONTAINER TERMINAL
QINGDAO(青岛),HOCHIMINH(胡志明),2123,19,周一,8,ASL 亚海（CVT2） | SML森罗（CVT） | 泛洋（CVT） | 外运集运（CVTS） 越泰直航,POS BANGKOK,1080S,1811TEU,2026/2/2,,2026/2/10,QQCTN,SP-ITC/SP-ITC INTERNATIONAL CONTAINER TERMINAL
QINGDAO(青岛),HOCHIMINH(胡志明),2297,19,周一,16,南星（NFS） 东南亚直航,NYK ISABEL,0177S,2664TEU,2025/12/9,2025/12/9,2025/12/25,QQCT,CAT LAI/CAT LAI TERMINAL
QINGDAO(青岛),HOCHIMINH(胡志明),2297,19,周一,16,南星（NFS） 东南亚直航,KOTA GAYA,0424S,2824TEU,2025/12/19,,2026/1/4,QQCT,CAT LAI/CAT LAI TERMINAL
QINGDAO(青岛),HOCHIMINH(胡志明),2297,19,周一,16,南星（NFS） 东南亚直航,STARSHIP MERCURY,2512S,2556TEU,2025/12/25,,2026/1/10,QQCT,CAT LAI/CAT LAI TERMINAL
QINGDAO(青岛),HOCHIMINH(胡志明),2297,19,周一,16,南星（NFS） 东南亚直航,KMTC DALIAN,2512S,2556TEU,2026/1/2,,2026/1/18,QQCT,CAT LAI/CAT LAI TERMINAL
QINGDAO(青岛),HOCHIMINH(胡志明),2297,19,周一,16,南星（NFS） 东南亚直航,NYK ISABEL,0178S,2664TEU,2026/1/6,,2026/1/22,QQCT,CAT LAI/CAT LAI TERMINAL
QINGDAO(青岛),HOCHIMINH(胡志明),2297,19,周一,16,南星（NFS） 东南亚直航,WAN HAI 335,0425S,2824TEU,2026/1/13,,2026/1/29,QQCT,CAT LAI/CAT LAI TERMINAL
QINGDAO(青岛),HOCHIMINH(胡志明),2297,19,周一,16,南星（NFS） 东南亚直航,STARSHIP MERCURY,2601S,2556TEU,2026/1/20,,2026/2/5,QQCT,CAT LAI/CAT LAI TERMINAL
QINGDAO(青岛),HOCHIMINH(胡志明),2297,19,周一,16,南星（NFS） 东南亚直航,KMTC DALIAN,2601S,2556TEU,2026/1/29,,2026/2/14,QQCT,CAT LAI/CAT LAI TERMINAL
QINGDAO(青岛),HOCHIMINH(胡志明),2297,19,周一,16,南星（NFS） 东南亚直航,NYK ISABEL,0179S,2664TEU,2026/2/6,,2026/2/22,QQCT,CAT LAI/CAT LAI TERMINAL
QINGDAO(青岛),HOCHIMINH(胡志明),999,19,周二,7,COSCO（CHL） | KMTC（CT2） | OOCL（CHL） | RCL（RNV） | YML（CHX） | 天敬（RNV） 越南直航,YM CENTENNIAL,060S,2940TEU,2025/12/4,2025/12/4,2025/12/11,QQCT,CAT LAI/CAT LAI TERMINAL
QINGDAO(青岛),HOCHIMINH(胡志明),999,19,周二,7,COSCO（CHL） | KMTC（CT2） | OOCL（CHL） | RCL（RNV） | YML（CHX） | 天敬（RNV） 越南直航,URU BHUM,161S,2598TEU,2025/12/6,2025/12/6,2025/12/13,QQCT,CAT LAI/CAT LAI TERMINAL
QINGDAO(青岛),HOCHIMINH(胡志明),999,19,周二,7,COSCO（CHL） | KMTC（CT2） | OOCL（CHL） | RCL（RNV） | YML（CHX） | 天敬（RNV） 越南直航,WAN HAI 335,028S,2940TEU,2025/12/18,,2025/12/25,QQCT,CAT LAI/CAT LAI TERMINAL
QINGDAO(青岛),HOCHIMINH(胡志明),999,19,周二,7,COSCO（CHL） | KMTC（CT2） | OOCL（CHL） | RCL（RNV） | YML（CHX） | 天敬（RNV） 越南直航,YM CENTENNIAL,061S,2940TEU,2025/12/21,,2025/12/28,QQCT,CAT LAI/CAT LAI TERMINAL
QINGDAO(青岛),HOCHIMINH(胡志明),999,19,周二,7,COSCO（CHL） | KMTC（CT2） | OOCL（CHL） | RCL（RNV） | YML（CHX） | 天敬（RNV） 越南直航,URU BHUM,162S,2598TEU,2025/12/25,,2026/1/1,QQCT,CAT LAI/CAT LAI TERMINAL
QINGDAO(青岛),HOCHIMINH(胡志明),999,19,周二,7,COSCO（CHL） | KMTC（CT2） | OOCL（CHL） | RCL（RNV） | YML（CHX） | 天敬（RNV） 越南直航,WAN HAI 335,029S,2940TEU,2026/1/3,,2026/1/10,QQCT,CAT LAI/CAT LAI TERMINAL
QINGDAO(青岛),HOCHIMINH(胡志明),999,19,周二,7,COSCO（CHL） | KMTC（CT2） | OOCL（CHL） | RCL（RNV） | YML（CHX） | 天敬（RNV） 越南直航,YM CENTENNIAL,062S,2940TEU,2026/1/10,,2026/1/17,QQCT,CAT LAI/CAT LAI TERMINAL
QINGDAO(青岛),HOCHIMINH(胡志明),999,19,周二,7,COSCO（CHL） | KMTC（CT2） | OOCL（CHL） | RCL（RNV） | YML（CHX） | 天敬（RNV） 越南直航,URU BHUM,163S,2598TEU,2026/1/14,,2026/1/21,QQCT,CAT LAI/CAT LAI TERMINAL
QINGDAO(青岛),HOCHIMINH(胡志明),999,19,周二,7,COSCO（CHL） | KMTC（CT2） | OOCL（CHL） | RCL（RNV） | YML（CHX） | 天敬（RNV） 越南直航,SYMEON P,024S,2782TEU,2026/1/22,,2026/1/29,QQCT,CAT LAI/CAT LAI TERMINAL
QINGDAO(青岛),HOCHIMINH(胡志明),999,19,周二,7,COSCO（CHL） | KMTC（CT2） | OOCL（CHL） | RCL（RNV） | YML（CHX） | 天敬（RNV） 越南直航,YM CENTENNIAL,063S,2940TEU,2026/1/27,,2026/2/3,QQCT,CAT LAI/CAT LAI TERMINAL
QINGDAO(青岛),HOCHIMINH(胡志明),2190,19,周二,8,CNC（BBX6） | SITC（CBX2） 东南亚直航,CNC PUMA,BLANK SAILING,,2025/11/25,,,QQCTU,PHUOC AN/PHUOC AN SEAPORT
QINGDAO(青岛),HOCHIMINH(胡志明),2190,19,周二,8,CNC（BBX6） | SITC（CBX2） 东南亚直航,SITC CHANGMING,2516S,2698TEU,2025/12/4,2025/12/4,2025/12/12,QQCTU,PHUOC AN/PHUOC AN SEAPORT
QINGDAO(青岛),HOCHIMINH(胡志明),2190,19,周二,8,CNC（BBX6） | SITC（CBX2） 东南亚直航,SITC ZHENGDE,2524S,1800TEU,2025/12/10,2025/12/10,2025/12/18,QQCTU,PHUOC AN/PHUOC AN SEAPORT
QINGDAO(青岛),HOCHIMINH(胡志明),2190,19,周二,8,CNC（BBX6） | SITC（CBX2） 东南亚直航,SITC QIUMING,2516S,2600TEU,2025/12/19,,2025/12/27,QQCTU,PHUOC AN/PHUOC AN SEAPORT
QINGDAO(青岛),HOCHIMINH(胡志明),2190,19,周二,8,CNC（BBX6） | SITC（CBX2） 东南亚直航,SITC HUIMING,2520S,2698TEU,2025/12/25,,2026/1/2,QQCTU,PHUOC AN/PHUOC AN SEAPORT
QINGDAO(青岛),HOCHIMINH(胡志明),2190,19,周二,8,CNC（BBX6） | SITC（CBX2） 东南亚直航,SITC SHUNDE,2524S,1781TEU,2026/1/2,,2026/1/10,QQCTU,PHUOC AN/PHUOC AN SEAPORT
QINGDAO(青岛),HOCHIMINH(胡志明),2190,19,周二,8,CNC（BBX6） | SITC（CBX2） 东南亚直航,SITC CHANGMING,2602S,2698TEU,2026/1/6,,2026/1/14,QQCTU,PHUOC AN/PHUOC AN SEAPORT
QINGDAO(青岛),HOCHIMINH(胡志明),2190,19,周二,8,CNC（BBX6） | SITC（CBX2） 东南亚直航,SITC SHENGMING,2602S,2698TEU,2026/1/15,,2026/1/23,QQCTU,PHUOC AN/PHUOC AN SEAPORT
QINGDAO(青岛),HOCHIMINH(胡志明),2190,19,周二,8,CNC（BBX6） | SITC（CBX2） 东南亚直航,SITC QIUMING,2602S,2600TEU,2026/1/21,,2026/1/29,QQCTU,PHUOC AN/PHUOC AN SEAPORT
QINGDAO(青岛),HOCHIMINH(胡志明),2190,19,周二,8,CNC（BBX6） | SITC（CBX2） 东南亚直航,BLANK SAILING,BLANK SAILING,,,,,QQCTU,PHUOC AN/PHUOC AN SEAPORT
QINGDAO(青岛),HOCHIMINH(胡志明),447,19,周三,9,CNC（NCX） | NZL 新西兰航运（NCX） 胡志明直航,TERATAKI,0XKN3S1NC,2782TEU,2025/12/6,2025/12/6,2025/12/15,QQCTU,CAT LAI/CAT LAI TERMINAL
QINGDAO(青岛),HOCHIMINH(胡志明),447,19,周三,9,CNC（NCX） | NZL 新西兰航运（NCX） 胡志明直航,CNC CHEETAH,0XKN5S1NC,2806TEU,2025/12/11,2025/12/11,2025/12/20,QQCTU,CAT LAI/CAT LAI TERMINAL
QINGDAO(青岛),HOCHIMINH(胡志明),447,19,周三,9,CNC（NCX） | NZL 新西兰航运（NCX） 胡志明直航,CNC PUMA,0XKN7S1NC,2822TEU,2025/12/20,,2025/12/29,QQCTU,CAT LAI/CAT LAI TERMINAL
QINGDAO(青岛),HOCHIMINH(胡志明),447,19,周三,9,CNC（NCX） | NZL 新西兰航运（NCX） 胡志明直航,TERATAKI,0XKN9S1NC,2782TEU,2025/12/26,,2026/1/4,QQCTU,CAT LAI/CAT LAI TERMINAL
QINGDAO(青岛),HOCHIMINH(胡志明),447,19,周三,9,CNC（NCX） | NZL 新西兰航运（NCX） 胡志明直航,CNC CHEETAH,0XKNBS1NC,2806TEU,2025/12/31,,2026/1/9,QQCTU,CAT LAI/CAT LAI TERMINAL
QINGDAO(青岛),HOCHIMINH(胡志明),447,19,周三,9,CNC（NCX） | NZL 新西兰航运（NCX） 胡志明直航,CNC PUMA,0XKNDS1NC,2822TEU,2026/1/8,,2026/1/17,QQCTU,CAT LAI/CAT LAI TERMINAL
QINGDAO(青岛),HOCHIMINH(胡志明),447,19,周三,9,CNC（NCX） | NZL 新西兰航运（NCX） 胡志明直航,TERATAKI,0XKNFS1NC,2782TEU,2026/1/14,,2026/1/23,QQCTU,CAT LAI/CAT LAI TERMINAL
QINGDAO(青岛),HOCHIMINH(胡志明),449,19,周三,10,COSCO（CV1） | IAL 运达航运（CV1） | WHL（CV1） 越泰直航,WAN HAI 362,S023,3013TEU,2025/12/4,2025/12/4,2025/12/14,QQCT,CAT LAI/CAT LAI TERMINAL
QINGDAO(青岛),HOCHIMINH(胡志明),449,19,周三,10,COSCO（CV1） | IAL 运达航运（CV1） | WHL（CV1） 越泰直航,WAN HAI 359,S034,3013TEU,2025/12/11,2025/12/11,2025/12/21,QQCT,CAT LAI/CAT LAI TERMINAL
QINGDAO(青岛),HOCHIMINH(胡志明),449,19,周三,10,COSCO（CV1） | IAL 运达航运（CV1） | WHL（CV1） 越泰直航,WAN HAI 362,S024,3013TEU,2025/12/22,,2025/12/30,QQCT,CAT LAI/CAT LAI TERMINAL
QINGDAO(青岛),HOCHIMINH(胡志明),449,19,周三,10,COSCO（CV1） | IAL 运达航运（CV1） | WHL（CV1） 越泰直航,WAN HAI 359,S035,3013TEU,2025/12/27,,2026/1/6,QQCT,CAT LAI/CAT LAI TERMINAL
QINGDAO(青岛),HOCHIMINH(胡志明),449,19,周三,10,COSCO（CV1） | IAL 运达航运（CV1） | WHL（CV1） 越泰直航,INTERASIA MOMENTUM,S065,2553TEU,2026/1/2,,2026/1/12,QQCT,CAT LAI/CAT LAI TERMINAL
QINGDAO(青岛),HOCHIMINH(胡志明),449,19,周三,10,COSCO（CV1） | IAL 运达航运（CV1） | WHL（CV1） 越泰直航,WAN HAI 362,S025,3013TEU,2026/1/7,,2026/1/17,QQCT,CAT LAI/CAT LAI TERMINAL
QINGDAO(青岛),HOCHIMINH(胡志明),449,19,周三,10,COSCO（CV1） | IAL 运达航运（CV1） | WHL（CV1） 越泰直航,WAN HAI 359,S036,3013TEU,2026/1/14,,2026/1/24,QQCT,CAT LAI/CAT LAI TERMINAL
QINGDAO(青岛),HOCHIMINH(胡志明),449,19,周三,10,COSCO（CV1） | IAL 运达航运（CV1） | WHL（CV1） 越泰直航,INTERASIA MOMENTUM,S066,2553TEU,2026/1/21,,2026/1/31,QQCT,CAT LAI/CAT LAI TERMINAL
QINGDAO(青岛),HOCHIMINH(胡志明),449,19,周三,10,COSCO（CV1） | IAL 运达航运（CV1） | WHL（CV1） 越泰直航,WAN HAI 362,S026,3013TEU,2026/1/28,,2026/2/7,QQCT,CAT LAI/CAT LAI TERMINAL
QINGDAO(青岛),HOCHIMINH(胡志明),2109,19,周三,13,SITC（VTX5） | 锦江航运（CTX2） 泰越直航,SITC SHANGDE,2524S,1844TEU,2025/12/1,2025/12/1,2025/12/14,QQCTU,CAT LAI/CAT LAI TERMINAL
QINGDAO(青岛),HOCHIMINH(胡志明),2109,19,周三,13,SITC（VTX5） | 锦江航运（CTX2） 泰越直航,ZHONG GU NAN HAI,2548S,1912TEU,2025/12/8,2025/12/8,2025/12/21,QQCTU,CAT LAI/CAT LAI TERMINAL
QINGDAO(青岛),HOCHIMINH(胡志明),2109,19,周三,13,SITC（VTX5） | 锦江航运（CTX2） 泰越直航,SITC RENDE,2524S,1781TEU,2025/12/16,,2025/12/29,QQCTU,CAT LAI/CAT LAI TERMINAL
QINGDAO(青岛),HOCHIMINH(胡志明),2109,19,周三,13,SITC（VTX5） | 锦江航运（CTX2） 泰越直航,ZHONG GU HUANG HAI,2550S,1912TEU,2025/12/17,,2025/12/30,QQCTU,CAT LAI/CAT LAI TERMINAL
QINGDAO(青岛),HOCHIMINH(胡志明),2109,19,周三,13,SITC（VTX5） | 锦江航运（CTX2） 泰越直航,SITC SHANGDE,2526S,1844TEU,2025/12/25,,2026/1/7,QQCTU,CAT LAI/CAT LAI TERMINAL
QINGDAO(青岛),HOCHIMINH(胡志明),2109,19,周三,13,SITC（VTX5） | 锦江航运（CTX2） 泰越直航,ZHONG GU NAN HAI,2552S,1912TEU,2025/12/31,,2026/1/13,QQCTU,CAT LAI/CAT LAI TERMINAL
QINGDAO(青岛),HOCHIMINH(胡志明),2109,19,周三,13,SITC（VTX5） | 锦江航运（CTX2） 泰越直航,SITC RENDE,2602S,1781TEU,2026/1/8,,2026/1/21,QQCTU,CAT LAI/CAT LAI TERMINAL
QINGDAO(青岛),HOCHIMINH(胡志明),2109,19,周三,13,SITC（VTX5） | 锦江航运（CTX2） 泰越直航,ZHONG GU HUANG HAI,2602S,1912TEU,2026/1/14,,2026/1/27,QQCTU,CAT LAI/CAT LAI TERMINAL
QINGDAO(青岛),HOCHIMINH(胡志明),2109,19,周三,13,SITC（VTX5） | 锦江航运（CTX2） 泰越直航,SITC SHANGDE,2602S,1844TEU,2026/1/21,,2026/2/3,QQCTU,CAT LAI/CAT LAI TERMINAL
QINGDAO(青岛),HOCHIMINH(胡志明),2109,19,周三,13,SITC（VTX5） | 锦江航运（CTX2） 泰越直航,ZHONG GU NAN HAI,2604S,1912TEU,2026/1/28,,2026/2/10,QQCTU,CAT LAI/CAT LAI TERMINAL
QINGDAO(青岛),HOCHIMINH(胡志明),1925,19,周三,16,ONE（CTP） | RCL（RLM2） | 南星（CTP） 中韩东南亚直航,IRENES RALLY,0005S,2782TEU,2025/12/8,2025/12/8,2025/12/24,QQCTN,CAI MEP-TCTT/TAN CANG CAI MEP THI VAI TERMINAL
QINGDAO(青岛),HOCHIMINH(胡志明),1925,19,周三,16,ONE（CTP） | RCL（RLM2） | 南星（CTP） 中韩东南亚直航,VIRA BHUM,139S,2588TEU,2025/12/11,2025/12/11,2025/12/27,QQCTN,CAI MEP-TCTT/TAN CANG CAI MEP THI VAI TERMINAL
QINGDAO(青岛),HOCHIMINH(胡志明),1925,19,周三,16,ONE（CTP） | RCL（RLM2） | 南星（CTP） 中韩东南亚直航,BLANK SAILING,BLANK SAILING,,2025/12/17,,2025/12/24,QQCTN,CAI MEP-TCTT/TAN CANG CAI MEP THI VAI TERMINAL
QINGDAO(青岛),HOCHIMINH(胡志明),1925,19,周三,16,ONE（CTP） | RCL（RLM2） | 南星（CTP） 中韩东南亚直航,WAN HAI 358,0010S,3013TEU,2025/12/24,,2026/1/9,QQCTN,CAI MEP-TCTT/TAN CANG CAI MEP THI VAI TERMINAL
QINGDAO(青岛),HOCHIMINH(胡志明),1925,19,周三,16,ONE（CTP） | RCL（RLM2） | 南星（CTP） 中韩东南亚直航,IRENES RALLY,0006S,2782TEU,2025/12/31,,2026/1/16,QQCTN,CAI MEP-TCTT/TAN CANG CAI MEP THI VAI TERMINAL
QINGDAO(青岛),HOCHIMINH(胡志明),1925,19,周三,16,ONE（CTP） | RCL（RLM2） | 南星（CTP） 中韩东南亚直航,VIRA BHUM,140S,2588TEU,2026/1/7,,2026/1/23,QQCTN,CAI MEP-TCTT/TAN CANG CAI MEP THI VAI TERMINAL
QINGDAO(青岛),HOCHIMINH(胡志明),1925,19,周三,16,ONE（CTP） | RCL（RLM2） | 南星（CTP） 中韩东南亚直航,ACX PEARL,0283S,2858TEU,2026/1/14,,2026/1/30,QQCTN,CAI MEP-TCTT/TAN CANG CAI MEP THI VAI TERMINAL
QINGDAO(青岛),HOCHIMINH(胡志明),1925,19,周三,16,ONE（CTP） | RCL（RLM2） | 南星（CTP） 中韩东南亚直航,WAN HAI 358,0011S,3013TEU,2026/1/21,,2026/2/6,QQCTN,CAI MEP-TCTT/TAN CANG CAI MEP THI VAI TERMINAL
QINGDAO(青岛),HOCHIMINH(胡志明),1925,19,周三,16,ONE（CTP） | RCL（RLM2） | 南星（CTP） 中韩东南亚直航,IRENES RALLY,0007S,2782TEU,2026/1/28,,2026/2/13,QQCTN,CAI MEP-TCTT/TAN CANG CAI MEP THI VAI TERMINAL
QINGDAO(青岛),HOCHIMINH(胡志明),2082,19,周四,10,ZIM（ZMP） 地中海直航,BLANK SAILING,BLANK SAILING,,2025/11/13,,2025/12/24,QQCTN,CAI MEP-CMIT/CAI MEP INTERNATIONAL TERMINAL
QINGDAO(青岛),HOCHIMINH(胡志明),2082,19,周四,10,ZIM（ZMP） 地中海直航,JASPER,6W,7000TEU,2025/12/3,2025/12/3,2025/12/13,QQCTN,CAI MEP-CMIT/CAI MEP INTERNATIONAL TERMINAL
QINGDAO(青岛),HOCHIMINH(胡志明),2082,19,周四,10,ZIM（ZMP） 地中海直航,ZIM NORFOLK,20W,9115TEU,2025/12/13,2025/12/13,2025/12/23,QQCTN,CAI MEP-CMIT/CAI MEP INTERNATIONAL TERMINAL
QINGDAO(青岛),HOCHIMINH(胡志明),2082,19,周四,10,ZIM（ZMP） 地中海直航,ZIM RUBY,7W,7000TEU,2025/12/19,,2025/12/29,QQCTN,CAI MEP-CMIT/CAI MEP INTERNATIONAL TERMINAL
QINGDAO(青岛),HOCHIMINH(胡志明),2082,19,周四,10,ZIM（ZMP） 地中海直航,SHENZHEN,14W,8586TEU,2025/12/26,,2026/1/5,QQCTN,CAI MEP-CMIT/CAI MEP INTERNATIONAL TERMINAL
QINGDAO(青岛),HOCHIMINH(胡志明),2082,19,周四,10,ZIM（ZMP） 地中海直航,ZIM DIAMOND,7W,7000TEU,2026/1/8,,2026/1/18,QQCTN,CAI MEP-CMIT/CAI MEP INTERNATIONAL TERMINAL
QINGDAO(青岛),HOCHIMINH(胡志明),2082,19,周四,10,ZIM（ZMP） 地中海直航,ZIM MOUNT KILIMANJARO,10W,15000TEU,2026/1/15,,2026/1/25,QQCTN,CAI MEP-CMIT/CAI MEP INTERNATIONAL TERMINAL
QINGDAO(青岛),HOCHIMINH(胡志明),2082,19,周四,10,ZIM（ZMP） 地中海直航,SAPPHIRE,545W,8240TEU,2026/1/22,,2026/2/1,QQCTN,CAI MEP-CMIT/CAI MEP INTERNATIONAL TERMINAL
QINGDAO(青岛),HOCHIMINH(胡志明),2814,19,周五,6,锦江航运（CVT2） 越泰直航,BLANK SAILING,BLANK SAILING,,2025/12/12,,,QQCT,CAT LAI/CAT LAI TERMINAL
QINGDAO(青岛),HOCHIMINH(胡志明),2814,19,周五,6,锦江航运（CVT2） 越泰直航,INDURO,2551S,1762TEU,2025/12/19,,2025/12/25,QQCT,CAT LAI/CAT LAI TERMINAL
QINGDAO(青岛),HOCHIMINH(胡志明),2814,19,周五,6,锦江航运（CVT2） 越泰直航,CONTRIVIA,2552S,1091TEU,2025/12/26,,2026/1/1,QQCT,CAT LAI/CAT LAI TERMINAL
